"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|EE","31.03.2017 08:00 - 31.03.2017 09:00 (CET/CEST)","78","n/e","28","3","n/e","n/e","1458","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","17","n/e","11"
"BZN|EE","31.03.2017 09:00 - 31.03.2017 10:00 (CET/CEST)","78","n/e","21","3","n/e","n/e","1471","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","17","n/e","8"
"BZN|EE","31.03.2017 10:00 - 31.03.2017 11:00 (CET/CEST)","78","n/e","25","3","n/e","n/e","1473","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","17","n/e","6"
"BZN|EE","31.03.2017 11:00 - 31.03.2017 12:00 (CET/CEST)","78","n/e","30","3","n/e","n/e","1478","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","17","n/e","6"
"BZN|EE","31.03.2017 12:00 - 31.03.2017 13:00 (CET/CEST)","78","n/e","33","3","n/e","n/e","1478","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","17","n/e","11"
"BZN|EE","31.03.2017 13:00 - 31.03.2017 14:00 (CET/CEST)","78","n/e","34","3","n/e","n/e","1481","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","17","n/e","15"
"BZN|EE","31.03.2017 14:00 - 31.03.2017 15:00 (CET/CEST)","78","n/e","33","3","n/e","n/e","1481","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","17","n/e","10"
"BZN|EE","31.03.2017 15:00 - 31.03.2017 16:00 (CET/CEST)","78","n/e","39","3","n/e","n/e","1480","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","11"
"BZN|EE","31.03.2017 16:00 - 31.03.2017 17:00 (CET/CEST)","79","n/e","49","3","n/e","n/e","1461","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","11"
"BZN|EE","31.03.2017 17:00 - 31.03.2017 18:00 (CET/CEST)","78","n/e","49","3","n/e","n/e","1458","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","17","n/e","10"
